timestamp,video_id,confidence,threshold,is_abnormal
2026-03-13T02:29:54.986096,cam1,0.1565,0.161,False
2026-03-13T02:29:56.852728,cam1,0.2902,0.161,True
2026-03-13T02:29:58.800547,cam1,0.0004,0.161,False
2026-03-13T02:30:00.753671,cam1,0.0004,0.161,False
2026-03-13T02:30:02.706249,cam1,0.0005,0.161,False
2026-03-13T02:30:04.723180,cam1,0.0005,0.161,False
2026-03-13T02:30:06.671465,cam1,0.0005,0.161,False
2026-03-13T02:30:08.830941,cam1,0.0008,0.161,False
2026-03-13T02:30:11.037081,cam1,0.0008,0.161,False
2026-03-13T02:30:13.273979,cam1,0.0155,0.161,False
2026-03-13T02:30:15.475481,cam1,0.0015,0.161,False
2026-03-13T02:30:17.637298,cam1,0.0006,0.161,False
2026-03-13T02:30:19.790085,cam1,0.0008,0.161,False
2026-03-13T02:30:21.942505,cam1,0.0004,0.161,False
2026-03-13T02:30:24.175240,cam1,0.0003,0.161,False
2026-03-13T02:30:26.376757,cam1,0.0012,0.161,False
2026-03-13T02:30:28.568025,cam1,0.1661,0.161,True
2026-03-13T02:30:30.230282,cam1,0.0007,0.161,False
2026-03-13T02:30:31.863285,cam1,0.0012,0.161,False
2026-03-13T02:30:33.456603,cam1,0.0005,0.161,False
2026-03-13T02:30:35.634775,cam1,0.0008,0.161,False
2026-03-13T02:30:37.924157,cam1,0.0025,0.161,False
2026-03-13T02:30:40.116342,cam1,0.0022,0.161,False
2026-03-13T02:30:42.326292,cam1,0.0230,0.161,False
2026-03-13T02:30:44.881922,cam1,0.0006,0.161,False
2026-03-13T02:30:47.137560,cam1,0.0111,0.161,False
2026-03-13T02:30:49.325922,cam1,0.0009,0.161,False
2026-03-13T02:30:51.526202,cam1,0.0010,0.161,False
2026-03-13T02:30:53.731915,cam1,0.0006,0.161,False
2026-03-13T02:30:55.935698,cam1,0.0010,0.161,False
2026-03-13T02:30:58.143331,cam1,0.0023,0.161,False
2026-03-13T02:31:00.278499,cam1,0.0174,0.161,False
2026-03-13T02:31:02.351281,cam1,0.0012,0.161,False
2026-03-13T02:31:04.459512,cam1,0.0041,0.161,False
2026-03-13T02:31:06.601652,cam1,0.0065,0.161,False
2026-03-13T02:31:08.768027,cam1,0.0028,0.161,False
2026-03-13T02:31:10.913021,cam1,0.0008,0.161,False
2026-03-13T02:31:13.086367,cam1,0.0029,0.161,False
2026-03-13T02:31:15.222464,cam1,0.0004,0.161,False
2026-03-13T02:31:17.388681,cam1,0.0005,0.161,False
2026-03-13T02:31:19.548033,cam1,0.0005,0.161,False
2026-03-13T02:31:21.672952,cam1,0.0010,0.161,False
2026-03-13T02:31:23.842209,cam1,0.0008,0.161,False
2026-03-13T02:31:25.974054,cam1,0.0005,0.161,False
2026-03-13T02:31:28.074268,cam1,0.0005,0.161,False
2026-03-13T02:31:30.217883,cam1,0.0010,0.161,False
2026-03-13T02:31:32.527414,cam1,0.0007,0.161,False
2026-03-13T02:31:34.663576,cam1,0.0029,0.161,False
2026-03-13T02:31:36.806879,cam1,0.0004,0.161,False
2026-03-13T02:31:38.940933,cam1,0.0720,0.161,False
2026-03-13T02:31:41.111664,cam1,0.0015,0.161,False
2026-03-13T02:31:43.300195,cam1,0.0004,0.161,False
2026-03-13T02:31:45.520793,cam1,0.0006,0.161,False
2026-03-13T02:31:47.640828,cam1,0.0276,0.161,False
2026-03-13T02:31:49.822536,cam1,0.0024,0.161,False
2026-03-13T02:31:52.039411,cam1,0.9659,0.161,True
2026-03-13T02:31:54.362306,cam1,0.9878,0.161,True
2026-03-13T02:31:56.573011,cam1,0.8889,0.161,True
2026-03-13T02:31:58.217020,cam1,0.0748,0.161,False
2026-03-13T02:32:00.797616,cam1,0.9923,0.161,True
2026-03-13T02:32:03.420651,cam1,0.9763,0.161,True
2026-03-13T02:32:05.932094,cam1,0.6999,0.161,True
2026-03-13T02:32:08.638753,cam1,0.8211,0.161,True
2026-03-13T02:32:11.211898,cam1,0.9917,0.161,True
2026-03-13T02:32:13.757239,cam1,0.0063,0.161,False
2026-03-13T02:32:16.316885,cam1,0.2065,0.161,True
2026-03-13T02:32:18.756081,cam1,0.9618,0.161,True
2026-03-13T02:32:20.381882,cam1,0.4213,0.161,True
2026-03-13T02:32:21.999311,cam1,0.9428,0.161,True
2026-03-13T02:32:23.640430,cam1,0.0055,0.161,False
2026-03-13T02:32:25.232818,cam1,0.0062,0.161,False
2026-03-13T02:32:26.857915,cam1,0.3361,0.161,True
2026-03-13T02:32:28.778531,cam1,0.3903,0.161,True
2026-03-13T02:32:30.928193,cam1,0.0336,0.161,False
2026-03-13T02:32:33.104230,cam1,0.0215,0.161,False
2026-03-13T02:32:35.389699,cam1,0.9486,0.161,True
2026-03-13T02:32:37.582791,cam1,0.5622,0.161,True
2026-03-13T02:32:39.892668,cam1,0.8637,0.161,True
2026-03-13T02:32:42.048464,cam1,0.8814,0.161,True
2026-03-13T02:32:44.398098,cam1,0.9886,0.161,True
2026-03-13T02:32:46.581344,cam1,0.0507,0.161,False
2026-03-13T02:32:48.749156,cam1,0.5872,0.161,True
2026-03-13T02:32:50.908555,cam1,0.0114,0.161,False
2026-03-13T02:32:53.077450,cam1,0.9465,0.161,True
2026-03-13T02:32:55.253992,cam1,0.3283,0.161,True
2026-03-13T02:32:57.448134,cam1,0.4886,0.161,True
2026-03-13T02:32:59.630936,cam1,0.3044,0.161,True
2026-03-13T02:33:01.817215,cam1,0.0121,0.161,False
2026-03-13T02:33:03.968077,cam1,0.1930,0.161,True
2026-03-13T02:33:06.149355,cam1,0.1750,0.161,True
2026-03-13T02:33:08.361588,cam1,0.8576,0.161,True
2026-03-13T02:33:10.537389,cam1,0.9223,0.161,True
2026-03-13T02:33:12.709710,cam1,0.9895,0.161,True
2026-03-13T02:33:14.827812,cam1,0.9850,0.161,True
2026-03-13T02:33:17.043717,cam1,0.7405,0.161,True
2026-03-13T02:33:19.243398,cam1,0.9376,0.161,True
2026-03-13T02:33:21.458638,cam1,0.9791,0.161,True
2026-03-13T02:33:23.634459,cam1,0.6940,0.161,True
2026-03-13T02:33:25.914170,cam1,0.8333,0.161,True
2026-03-13T02:33:28.155144,cam1,0.0136,0.161,False
2026-03-13T02:33:30.447462,cam1,0.7960,0.161,True
2026-03-13T02:33:32.614280,cam1,0.4074,0.161,True
2026-03-13T02:33:34.744432,cam1,0.3227,0.161,True
2026-03-13T02:33:36.979694,cam1,0.0555,0.161,False
2026-03-13T02:33:39.126008,cam1,0.8119,0.161,True
2026-03-13T02:33:41.290410,cam1,0.4326,0.161,True
2026-03-13T02:33:43.441622,cam1,0.2944,0.161,True
2026-03-13T02:33:45.611544,cam1,0.3454,0.161,True
2026-03-13T02:33:47.855308,cam1,0.9815,0.161,True
2026-03-13T02:33:50.062287,cam1,0.0351,0.161,False
2026-03-13T02:33:52.263811,cam1,0.0325,0.161,False
2026-03-13T02:33:54.467223,cam1,0.3794,0.161,True
2026-03-13T02:33:56.643828,cam1,0.0967,0.161,False
2026-03-13T02:33:58.841691,cam1,0.1946,0.161,True
2026-03-13T02:34:01.004150,cam1,0.2160,0.161,True
2026-03-13T02:34:03.229786,cam1,0.7366,0.161,True
2026-03-13T02:34:05.411348,cam1,0.7927,0.161,True
2026-03-13T02:34:07.609362,cam1,0.3159,0.161,True
2026-03-13T02:34:09.793077,cam1,0.2084,0.161,True
2026-03-13T02:34:11.999802,cam1,0.9831,0.161,True
2026-03-13T02:34:14.174089,cam1,0.1112,0.161,False
2026-03-13T02:34:16.319590,cam1,0.0166,0.161,False
2026-03-13T02:34:18.632572,cam1,0.5016,0.161,True
2026-03-13T02:34:20.845298,cam1,0.9694,0.161,True
2026-03-13T02:34:23.046267,cam1,0.7098,0.161,True
2026-03-13T02:34:25.360579,cam1,0.5321,0.161,True
2026-03-13T02:34:27.581140,cam1,0.9612,0.161,True
2026-03-13T02:34:29.785861,cam1,0.9870,0.161,True
2026-03-13T02:34:31.924731,cam1,0.2508,0.161,True
2026-03-13T02:34:34.116708,cam1,0.8984,0.161,True
2026-03-13T02:34:36.299851,cam1,0.0302,0.161,False
2026-03-13T02:34:38.470983,cam1,0.0053,0.161,False
2026-03-13T02:34:40.695464,cam1,0.5856,0.161,True
2026-03-13T02:34:42.847531,cam1,0.3005,0.161,True
2026-03-13T02:34:45.036536,cam1,0.5739,0.161,True
2026-03-13T02:34:47.221606,cam1,0.9825,0.161,True
2026-03-13T02:34:49.390831,cam1,0.9829,0.161,True
2026-03-13T02:34:51.123364,cam1,0.9825,0.161,True
2026-03-13T02:34:53.326206,cam1,0.5569,0.161,True
2026-03-13T02:34:55.536021,cam1,0.9844,0.161,True
2026-03-13T02:34:57.806989,cam1,0.9814,0.161,True
2026-03-13T02:35:00.149508,cam1,0.9904,0.161,True
2026-03-13T02:35:02.317213,cam1,0.0447,0.161,False
2026-03-13T02:35:04.535246,cam1,0.9872,0.161,True
2026-03-13T02:35:06.360743,cam1,0.9828,0.161,True
2026-03-13T02:35:08.059384,cam1,0.0030,0.161,False
2026-03-13T02:35:09.710427,cam1,0.0046,0.161,False
2026-03-13T02:35:11.329460,cam1,0.9910,0.161,True
2026-03-13T02:35:13.002756,cam1,0.9930,0.161,True
2026-03-13T02:35:14.684361,cam1,0.9817,0.161,True
2026-03-13T02:35:16.340923,cam1,0.6648,0.161,True
2026-03-13T02:35:17.962391,cam1,0.0531,0.161,False
2026-03-13T02:35:19.586223,cam1,0.7143,0.161,True
2026-03-13T02:35:21.238366,cam1,0.0017,0.161,False
2026-03-13T02:35:22.873442,cam1,0.0187,0.161,False
2026-03-13T02:35:24.501315,cam1,0.1901,0.161,True
2026-03-13T02:35:26.161798,cam1,0.0172,0.161,False
2026-03-13T02:35:27.859316,cam1,0.0037,0.161,False
2026-03-13T02:35:29.468616,cam1,0.0044,0.161,False
2026-03-13T02:35:31.639267,cam1,0.0010,0.161,False
2026-03-13T02:35:33.792428,cam1,0.0007,0.161,False
2026-03-13T02:35:35.969471,cam1,0.0009,0.161,False
2026-03-13T02:35:38.103783,cam1,0.0009,0.161,False
2026-03-13T02:35:40.281070,cam1,0.0007,0.161,False
2026-03-13T02:35:42.480221,cam1,0.0142,0.161,False
2026-03-13T02:35:44.721299,cam1,0.0007,0.161,False
2026-03-13T02:35:46.879514,cam1,0.0007,0.161,False
2026-03-13T02:35:49.034453,cam1,0.0005,0.161,False
2026-03-13T02:35:51.267300,cam1,0.0006,0.161,False
2026-03-13T02:35:53.460983,cam1,0.0004,0.161,False
2026-03-13T02:35:55.651189,cam1,0.0004,0.161,False
2026-03-13T02:35:57.935520,cam1,0.0010,0.161,False
2026-03-13T02:36:00.110197,cam1,0.0079,0.161,False
2026-03-13T02:36:02.249492,cam1,0.0004,0.161,False
2026-03-13T02:36:04.569264,cam1,0.0004,0.161,False
2026-03-13T02:36:06.757019,cam1,0.0005,0.161,False
2026-03-13T02:36:08.947967,cam1,0.0006,0.161,False
2026-03-13T02:36:11.133226,cam1,0.0006,0.161,False
2026-03-13T02:36:13.298378,cam1,0.0103,0.161,False
2026-03-13T02:36:15.482394,cam1,0.0022,0.161,False
2026-03-13T02:36:17.635401,cam1,0.0008,0.161,False
2026-03-13T02:36:19.819256,cam1,0.0005,0.161,False
2026-03-13T02:36:22.000160,cam1,0.0024,0.161,False
2026-03-13T02:36:24.294212,cam1,0.0069,0.161,False
2026-03-13T02:36:26.341555,cam1,0.0005,0.161,False
2026-03-13T02:36:27.958303,cam1,0.0007,0.161,False
2026-03-13T02:36:29.503584,cam1,0.0010,0.161,False
2026-03-13T02:36:31.115321,cam1,0.0007,0.161,False
2026-03-13T02:36:32.839158,cam1,0.0006,0.161,False
2026-03-13T02:36:34.504346,cam1,0.0016,0.161,False
2026-03-13T02:36:36.129560,cam1,0.0006,0.161,False
2026-03-13T02:36:37.879688,cam1,0.0009,0.161,False
2026-03-13T02:36:39.466141,cam1,0.0008,0.161,False
2026-03-13T02:36:41.081260,cam1,0.0006,0.161,False
2026-03-13T02:36:42.782496,cam1,0.0008,0.161,False
2026-03-13T02:36:44.422919,cam1,0.0010,0.161,False
2026-03-13T02:36:46.017203,cam1,0.0005,0.161,False
2026-03-13T02:36:47.642512,cam1,0.0005,0.161,False
2026-03-13T02:36:49.296938,cam1,0.0005,0.161,False
2026-03-13T02:36:50.939003,cam1,0.0005,0.161,False
2026-03-13T02:36:52.538498,cam1,0.0009,0.161,False
2026-03-13T02:36:54.158631,cam1,0.0055,0.161,False
2026-03-13T02:36:55.848319,cam1,0.0006,0.161,False
2026-03-13T02:36:57.448663,cam1,0.0009,0.161,False
2026-03-13T02:36:59.108026,cam1,0.0011,0.161,False
2026-03-13T02:37:00.766652,cam1,0.0005,0.161,False
2026-03-13T02:37:02.563769,cam1,0.0007,0.161,False
2026-03-13T02:37:04.285130,cam1,0.0005,0.161,False
2026-03-13T02:37:06.056147,cam1,0.0006,0.161,False
2026-03-13T02:37:07.825671,cam1,0.0006,0.161,False
2026-03-13T02:37:09.477493,cam1,0.0006,0.161,False
2026-03-13T02:37:11.124558,cam1,0.0005,0.161,False
2026-03-13T02:37:12.812152,cam1,0.0006,0.161,False
2026-03-13T02:37:14.428711,cam1,0.0006,0.161,False
2026-03-13T02:37:16.007136,cam1,0.0007,0.161,False
2026-03-13T02:37:17.678497,cam1,0.0006,0.161,False
2026-03-13T02:37:19.337209,cam1,0.0006,0.161,False
2026-03-13T02:37:20.981182,cam1,0.0006,0.161,False
2026-03-13T02:37:22.618544,cam1,0.0007,0.161,False
2026-03-13T02:37:24.275355,cam1,0.0021,0.161,False
2026-03-13T02:37:26.011803,cam1,0.0006,0.161,False
2026-03-13T02:37:27.684534,cam1,0.0010,0.161,False
2026-03-13T02:37:29.403989,cam1,0.0006,0.161,False
2026-03-13T02:37:31.107600,cam1,0.0005,0.161,False
2026-03-13T02:37:32.889651,cam1,0.0005,0.161,False
2026-03-13T02:37:34.509852,cam1,0.0005,0.161,False
2026-03-13T02:37:36.127434,cam1,0.0006,0.161,False
2026-03-13T02:37:37.956536,cam1,0.0005,0.161,False
2026-03-13T02:37:39.604195,cam1,0.0005,0.161,False
2026-03-13T02:37:41.408774,cam1,0.0006,0.161,False
2026-03-13T02:37:43.110115,cam1,0.0006,0.161,False
2026-03-13T02:37:44.826451,cam1,0.0006,0.161,False
2026-03-13T02:37:46.475131,cam1,0.0005,0.161,False
2026-03-13T02:37:48.130102,cam1,0.0005,0.161,False
2026-03-13T02:37:49.817222,cam1,0.0005,0.161,False
2026-03-13T02:37:51.553120,cam1,0.0016,0.161,False
2026-03-13T02:37:53.273100,cam1,0.0072,0.161,False
2026-03-13T02:37:54.985097,cam1,0.0012,0.161,False
2026-03-13T02:37:56.744119,cam1,0.0008,0.161,False
2026-03-13T02:37:58.533165,cam1,0.0009,0.161,False
2026-03-13T02:38:00.218004,cam1,0.0005,0.161,False
2026-03-13T02:38:01.866685,cam1,0.0009,0.161,False
2026-03-13T02:38:03.496109,cam1,0.0006,0.161,False
2026-03-13T02:38:05.109138,cam1,0.0005,0.161,False
2026-03-13T02:38:06.737445,cam1,0.0013,0.161,False
2026-03-13T02:38:08.513272,cam1,0.0007,0.161,False
2026-03-13T02:38:10.267036,cam1,0.0006,0.161,False
2026-03-13T02:38:11.898566,cam1,0.0006,0.161,False
2026-03-13T02:38:13.583855,cam1,0.0006,0.161,False
2026-03-13T02:38:15.334028,cam1,0.0016,0.161,False
2026-03-13T02:38:17.091415,cam1,0.0010,0.161,False
2026-03-13T02:38:18.783926,cam1,0.0012,0.161,False
2026-03-13T02:38:20.539628,cam1,0.0014,0.161,False
2026-03-13T02:38:22.233103,cam1,0.0006,0.161,False
2026-03-13T02:38:23.860484,cam1,0.0006,0.161,False
2026-03-13T02:38:25.557957,cam1,0.0006,0.161,False
2026-03-13T02:38:27.236599,cam1,0.0014,0.161,False
2026-03-13T02:38:28.941341,cam1,0.0007,0.161,False
2026-03-13T02:38:30.617732,cam1,0.0009,0.161,False
2026-03-13T02:38:32.377931,cam1,0.0006,0.161,False
2026-03-13T02:38:34.072536,cam1,0.0015,0.161,False
2026-03-13T02:38:35.736529,cam1,0.0006,0.161,False
2026-03-13T02:38:37.397246,cam1,0.0006,0.161,False
2026-03-13T02:38:39.177882,cam1,0.0006,0.161,False
2026-03-13T02:38:40.791170,cam1,0.0009,0.161,False
2026-03-13T02:38:42.551111,cam1,0.0019,0.161,False
2026-03-13T02:38:44.181397,cam1,0.0035,0.161,False
2026-03-13T02:38:45.943552,cam1,0.0006,0.161,False
2026-03-13T02:38:47.583823,cam1,0.0005,0.161,False
2026-03-13T02:38:49.195693,cam1,0.0005,0.161,False
2026-03-13T02:38:50.946698,cam1,0.0004,0.161,False
2026-03-13T02:38:52.728486,cam1,0.0007,0.161,False
2026-03-13T02:38:54.482593,cam1,0.0004,0.161,False
2026-03-13T02:38:56.052192,cam1,0.0005,0.161,False
2026-03-13T02:38:57.697118,cam1,0.0020,0.161,False
2026-03-13T02:38:59.446781,cam1,0.0004,0.161,False
2026-03-13T02:39:01.049857,cam1,0.0004,0.161,False
2026-03-13T02:39:02.648300,cam1,0.0006,0.161,False
2026-03-13T02:39:04.370570,cam1,0.0006,0.161,False
2026-03-13T02:39:06.012549,cam1,0.0014,0.161,False
2026-03-13T02:39:07.655789,cam1,0.0044,0.161,False
2026-03-13T02:39:09.288964,cam1,0.0029,0.161,False
2026-03-13T02:39:10.896954,cam1,0.0013,0.161,False
2026-03-13T02:39:12.505808,cam1,0.0034,0.161,False
2026-03-13T02:39:14.112852,cam1,0.0038,0.161,False
2026-03-13T02:39:15.686223,cam1,0.5939,0.161,True
2026-03-13T02:39:17.372873,cam1,0.0061,0.161,False
2026-03-13T02:39:18.981292,cam1,0.0007,0.161,False
2026-03-13T02:39:20.590037,cam1,0.0012,0.161,False
2026-03-13T02:39:22.261534,cam1,0.0009,0.161,False
2026-03-13T02:39:23.870475,cam1,0.0016,0.161,False
2026-03-13T02:39:25.481674,cam1,0.0065,0.161,False
2026-03-13T02:39:27.092644,cam1,0.0016,0.161,False
2026-03-13T02:39:28.822863,cam1,0.0005,0.161,False
2026-03-13T02:39:30.431997,cam1,0.0006,0.161,False
2026-03-13T02:39:32.049428,cam1,0.0010,0.161,False
2026-03-13T02:39:33.673006,cam1,0.0009,0.161,False
2026-03-13T02:39:35.313633,cam1,0.0040,0.161,False
2026-03-13T02:39:36.953755,cam1,0.0052,0.161,False
2026-03-13T02:39:38.563199,cam1,0.0307,0.161,False
2026-03-13T02:39:40.216959,cam1,0.0044,0.161,False
2026-03-13T02:39:41.807731,cam1,0.0072,0.161,False
2026-03-13T02:39:43.463669,cam1,0.0012,0.161,False
2026-03-13T02:39:45.070742,cam1,0.0021,0.161,False
2026-03-13T02:39:46.684750,cam1,0.0030,0.161,False
2026-03-13T02:39:48.319419,cam1,0.0039,0.161,False
2026-03-13T02:39:49.919359,cam1,0.0021,0.161,False
2026-03-13T02:39:51.534318,cam1,0.0048,0.161,False
2026-03-13T02:39:53.177393,cam1,0.0034,0.161,False
2026-03-13T02:39:54.783246,cam1,0.0087,0.161,False
2026-03-13T02:39:56.408239,cam1,0.0106,0.161,False
2026-03-13T02:39:57.963712,cam1,0.0043,0.161,False
2026-03-13T02:39:59.669107,cam1,0.0012,0.161,False
2026-03-13T02:40:01.188114,cam1,0.0032,0.161,False
2026-03-13T02:40:02.760619,cam1,0.0008,0.161,False
2026-03-13T02:40:04.358033,cam1,0.0006,0.161,False
2026-03-13T02:40:05.913457,cam1,0.0007,0.161,False
2026-03-13T02:40:07.488995,cam1,0.0014,0.161,False
2026-03-13T02:40:09.081698,cam1,0.0046,0.161,False
2026-03-13T02:40:10.676243,cam1,0.0006,0.161,False
2026-03-13T02:40:12.251345,cam1,0.0012,0.161,False
2026-03-13T02:40:13.850527,cam1,0.0017,0.161,False
2026-03-13T02:40:15.400723,cam1,0.0020,0.161,False
2026-03-13T02:40:16.925621,cam1,0.0006,0.161,False
2026-03-13T02:40:18.462822,cam1,0.0006,0.161,False
2026-03-13T02:40:20.061071,cam1,0.0005,0.161,False
2026-03-13T02:40:21.602551,cam1,0.0005,0.161,False
2026-03-13T02:40:23.321306,cam1,0.0007,0.161,False
2026-03-13T02:40:24.898570,cam1,0.0011,0.161,False
2026-03-13T02:40:26.469561,cam1,0.0006,0.161,False
2026-03-13T02:40:28.020185,cam1,0.0007,0.161,False
2026-03-13T02:40:29.574540,cam1,0.0006,0.161,False
2026-03-13T02:40:31.101599,cam1,0.0006,0.161,False
2026-03-13T02:40:32.741774,cam1,0.0008,0.161,False
2026-03-13T02:40:34.315453,cam1,0.0014,0.161,False
2026-03-13T02:40:35.899103,cam1,0.0015,0.161,False
2026-03-13T02:40:37.496505,cam1,0.0028,0.161,False
2026-03-13T02:40:39.075600,cam1,0.0012,0.161,False
2026-03-13T02:40:40.701342,cam1,0.0006,0.161,False
2026-03-13T02:40:42.267100,cam1,0.0007,0.161,False
2026-03-13T02:40:43.850941,cam1,0.0006,0.161,False
2026-03-13T02:40:45.478324,cam1,0.0005,0.161,False
2026-03-13T02:40:47.605896,cam1,0.0035,0.161,False
2026-03-13T02:40:49.767577,cam1,0.0008,0.161,False
2026-03-13T02:40:51.916249,cam1,0.0024,0.161,False
2026-03-13T02:40:54.179808,cam1,0.0034,0.161,False
2026-03-13T02:40:56.319614,cam1,0.0048,0.161,False
2026-03-13T02:40:58.461356,cam1,0.0007,0.161,False
2026-03-13T02:41:00.590794,cam1,0.0005,0.161,False
2026-03-13T02:41:02.752682,cam1,0.0010,0.161,False
2026-03-13T02:41:04.893914,cam1,0.0004,0.161,False
2026-03-13T02:41:07.041171,cam1,0.0019,0.161,False
2026-03-13T02:41:09.199792,cam1,0.0038,0.161,False
2026-03-13T02:41:11.305987,cam1,0.0005,0.161,False
2026-03-13T02:41:13.503240,cam1,0.0005,0.161,False
2026-03-13T02:41:15.622353,cam1,0.0008,0.161,False
2026-03-13T02:41:17.903509,cam1,0.0006,0.161,False
2026-03-13T02:41:20.101218,cam1,0.0013,0.161,False
2026-03-13T02:41:22.233735,cam1,0.0011,0.161,False
2026-03-13T02:41:24.435809,cam1,0.0005,0.161,False
2026-03-13T02:41:26.581099,cam1,0.0005,0.161,False
2026-03-13T02:41:28.701925,cam1,0.0015,0.161,False
2026-03-13T02:41:30.877636,cam1,0.1226,0.161,False
2026-03-13T02:41:32.981372,cam1,0.0003,0.161,False
2026-03-13T02:41:35.135873,cam1,0.0004,0.161,False
2026-03-13T02:41:37.344274,cam1,0.0004,0.161,False
2026-03-13T02:41:39.482428,cam1,0.0004,0.161,False
2026-03-13T02:41:41.798055,cam1,0.0005,0.161,False
2026-03-13T02:41:44.007668,cam1,0.0010,0.161,False
2026-03-13T02:41:46.175619,cam1,0.0007,0.161,False
2026-03-13T02:41:48.343419,cam1,0.0056,0.161,False
2026-03-13T02:41:50.531094,cam1,0.0008,0.161,False
2026-03-13T02:41:52.710089,cam1,0.0023,0.161,False
2026-03-13T02:41:54.907398,cam1,0.0010,0.161,False
2026-03-13T02:41:57.055236,cam1,0.0008,0.161,False
2026-03-13T02:41:59.228523,cam1,0.0006,0.161,False
2026-03-13T02:42:01.447758,cam1,0.0054,0.161,False
2026-03-13T02:42:03.636338,cam1,0.0010,0.161,False
2026-03-13T02:42:05.836992,cam1,0.0015,0.161,False
2026-03-13T02:42:07.969782,cam1,0.0007,0.161,False
2026-03-13T02:42:10.068881,cam1,0.0025,0.161,False
2026-03-13T02:42:12.213927,cam1,0.0009,0.161,False
2026-03-13T02:42:14.379796,cam1,0.0007,0.161,False
2026-03-13T02:42:16.489506,cam1,0.0006,0.161,False
2026-03-13T02:42:18.613229,cam1,0.0007,0.161,False
2026-03-13T02:42:20.699954,cam1,0.0009,0.161,False
2026-03-13T02:42:22.866002,cam1,0.0007,0.161,False
2026-03-13T02:42:25.046033,cam1,0.0032,0.161,False
2026-03-13T02:42:27.277676,cam1,0.0007,0.161,False
2026-03-13T02:42:29.422328,cam1,0.0018,0.161,False
2026-03-13T02:42:31.548385,cam1,0.0010,0.161,False
2026-03-13T02:42:33.670926,cam1,0.0005,0.161,False
2026-03-13T02:42:35.786582,cam1,0.0007,0.161,False
2026-03-13T02:42:38.017949,cam1,0.0006,0.161,False
2026-03-13T02:42:40.200522,cam1,0.0005,0.161,False
2026-03-13T02:42:42.396129,cam1,0.0007,0.161,False
2026-03-13T02:42:44.563811,cam1,0.0005,0.161,False
2026-03-13T02:42:46.693226,cam1,0.0006,0.161,False
2026-03-13T02:42:48.829129,cam1,0.0004,0.161,False
2026-03-13T02:42:51.024451,cam1,0.0022,0.161,False
2026-03-13T02:42:53.181058,cam1,0.0055,0.161,False
2026-03-13T02:42:55.361627,cam1,0.0014,0.161,False
2026-03-13T02:42:57.476924,cam1,0.0030,0.161,False
2026-03-13T02:42:59.678268,cam1,0.0012,0.161,False
2026-03-13T02:43:01.814396,cam1,0.0130,0.161,False
2026-03-13T02:43:03.979859,cam1,0.0006,0.161,False
2026-03-13T02:43:06.174005,cam1,0.0007,0.161,False
2026-03-13T02:43:08.335791,cam1,0.0006,0.161,False
2026-03-13T02:43:10.498898,cam1,0.0005,0.161,False
2026-03-13T02:43:12.707946,cam1,0.0008,0.161,False
2026-03-13T02:43:14.825951,cam1,0.0013,0.161,False
2026-03-13T02:43:17.041358,cam1,0.0128,0.161,False
2026-03-13T02:43:19.239536,cam1,0.0015,0.161,False
2026-03-13T02:43:21.447669,cam1,0.1896,0.161,True
2026-03-13T02:43:23.640553,cam1,0.0019,0.161,False
2026-03-13T02:43:25.816294,cam1,0.0008,0.161,False
2026-03-13T02:43:28.029552,cam1,0.0007,0.161,False
2026-03-13T02:43:30.267204,cam1,0.0009,0.161,False
2026-03-13T02:43:32.452949,cam1,0.0031,0.161,False
2026-03-13T02:43:34.579977,cam1,0.0008,0.161,False
2026-03-13T02:43:36.763925,cam1,0.0007,0.161,False
2026-03-13T02:43:38.939870,cam1,0.0007,0.161,False
2026-03-13T02:43:41.161455,cam1,0.0009,0.161,False
2026-03-13T02:43:43.338972,cam1,0.0018,0.161,False
2026-03-13T02:43:45.486241,cam1,0.0098,0.161,False
2026-03-13T02:43:47.632657,cam1,0.0013,0.161,False
2026-03-13T02:43:49.777755,cam1,0.0015,0.161,False
2026-03-13T02:43:51.959844,cam1,0.0018,0.161,False
2026-03-13T02:43:54.067337,cam1,0.0017,0.161,False
2026-03-13T02:43:56.249795,cam1,0.0023,0.161,False
2026-03-13T02:43:58.363327,cam1,0.0019,0.161,False
2026-03-13T02:44:00.508167,cam1,0.0019,0.161,False
2026-03-13T02:44:02.706016,cam1,0.0020,0.161,False
2026-03-13T02:44:04.883650,cam1,0.0020,0.161,False
2026-03-13T02:44:07.108406,cam1,0.0015,0.161,False
2026-03-13T02:44:09.244591,cam1,0.0017,0.161,False
2026-03-13T02:44:11.387208,cam1,0.0016,0.161,False
